id,order_id,item_id,qty,unit_price
18700,2770,1,1,24
18701,2770,13,1,68
18702,2770,22,1,24
18703,2770,37,1,22
18704,2770,10,1,92
18705,2770,17,1,54
18706,2770,23,1,16
18707,2770,31,1,220
18708,2771,1,1,24
18709,2771,24,1,15
18710,2771,3,1,34
18711,2771,10,1,92
18712,2771,22,1,24
18713,2771,28,1,950
18714,2771,44,1,48
18715,2772,9,1,23
18716,2772,17,2,54
18717,2772,22,2,24
18718,2772,35,2,16
18719,2772,11,1,58
18720,2772,33,1,26
18721,2772,4,1,28
18722,2772,23,1,16
18723,2772,13,1,68
18724,2772,42,1,8
18725,2772,7,1,19
18726,2772,19,1,46
18727,2772,2,1,38
18728,2772,25,1,14
18729,2772,34,1,22
18730,2773,21,2,165
18731,2773,31,1,220
18732,2773,37,1,22
18733,2774,3,1,34
18734,2774,40,1,17
18735,2774,6,1,22
18736,2774,12,1,145
18737,2775,2,1,38
18738,2775,18,1,56
18739,2775,26,1,22
18740,2775,40,1,17
18741,2775,25,1,14
18742,2776,6,1,22
18743,2776,18,1,56
18744,2776,22,1,24
18745,2776,9,1,23
18746,2776,31,1,220
18747,2776,7,1,19
18748,2776,19,1,46
18749,2776,30,1,480
18750,2777,21,1,165
18751,2777,42,1,8
18752,2777,23,1,16
18753,2777,32,1,28
18754,2778,3,1,34
18755,2778,19,2,46
18756,2778,24,1,15
18757,2778,32,1,28
18758,2778,23,1,16
18759,2779,21,1,165
18760,2779,40,1,17
18761,2779,1,1,24
18762,2779,19,1,46
18763,2779,24,1,15
18764,2780,1,1,24
18765,2780,11,1,58
18766,2780,25,1,14
18767,2780,41,1,9
18768,2780,34,1,22
18769,2780,17,1,54
18770,2780,23,1,16
18771,2780,5,1,26
18772,2780,22,1,24
18773,2781,21,1,165
18774,2781,36,1,85
18775,2781,30,1,480
18776,2781,1,1,24
18777,2781,17,1,54
18778,2781,34,1,22
18779,2782,19,1,46
18780,2782,15,1,74
18781,2782,23,1,16
18782,2782,40,1,17
18783,2783,2,1,38
18784,2783,16,1,190
18785,2783,25,1,14
18786,2783,9,1,23
18787,2783,15,1,74
18788,2783,38,1,16
18789,2784,1,1,24
18790,2784,17,1,54
18791,2785,17,1,54
18792,2785,6,1,22
18793,2785,15,1,74
18794,2785,32,1,28
18795,2786,3,1,34
18796,2786,14,1,62
18797,2786,17,1,54
18798,2787,11,1,58
18799,2787,21,1,165
18800,2787,38,1,16
18801,2787,8,1,21
18802,2787,10,1,92
18803,2787,18,1,56
18804,2787,23,1,16
18805,2787,32,1,28
18806,2788,1,1,24
18807,2788,17,2,54
18808,2788,35,2,16
18809,2788,7,2,19
18810,2788,10,2,92
18811,2788,26,1,22
18812,2788,36,1,85
18813,2788,8,1,21
18814,2789,10,2,92
18815,2789,5,2,26
18816,2789,16,1,190
18817,2789,22,2,24
18818,2789,32,1,28
18819,2789,14,1,62
18820,2789,30,1,480
18821,2789,6,1,22
18822,2790,6,1,22
18823,2790,20,1,44
18824,2790,40,1,17
18825,2790,15,1,74
18826,2791,21,2,165
18827,2791,36,1,85
18828,2791,4,1,28
18829,2791,15,1,74
18830,2791,8,1,21
18831,2791,13,1,68
18832,2791,40,1,17
18833,2792,1,1,24
18834,2792,11,1,58
18835,2792,24,1,15
18836,2792,39,1,18
18837,2793,8,1,21
18838,2793,19,1,46
18839,2793,22,1,24
18840,2793,37,1,22
18841,2793,10,1,92
18842,2793,24,1,15
18843,2793,13,1,68
18844,2794,3,1,34
18845,2794,17,1,54
18846,2794,25,1,14
18847,2795,1,1,24
18848,2795,14,1,62
18849,2795,26,1,22
18850,2795,2,1,38
18851,2795,18,1,56
18852,2795,23,1,16
18853,2796,11,1,58
18854,2796,36,1,85
18855,2796,17,1,54
18856,2796,33,1,26
18857,2796,4,1,28
18858,2796,10,1,92
18859,2796,39,1,18
18860,2797,4,1,28
18861,2797,16,1,190
18862,2797,22,2,24
18863,2797,41,2,9
18864,2797,18,1,56
18865,2797,24,2,15
18866,2797,35,1,16
18867,2797,11,1,58
18868,2797,34,1,22
18869,2797,10,1,92
18870,2797,2,1,38
18871,2797,13,1,68
18872,2797,15,1,74
18873,2797,33,1,26
18874,2798,16,1,190
18875,2798,26,1,22
18876,2798,32,1,28
18877,2798,11,1,58
18878,2798,38,1,16
18879,2799,6,2,22
18880,2799,16,1,190
18881,2799,40,1,17
18882,2799,12,1,145
18883,2799,22,1,24
18884,2799,36,1,85
18885,2800,4,1,28
18886,2800,11,2,58
18887,2800,22,1,24
18888,2800,9,1,23
18889,2800,15,1,74
18890,2800,32,1,28
18891,2800,24,1,15
18892,2801,2,1,38
18893,2801,11,1,58
18894,2801,23,1,16
18895,2801,9,1,23
18896,2801,14,1,62
18897,2801,33,1,26
18898,2802,4,1,28
18899,2802,13,1,68
18900,2802,41,1,9
18901,2802,2,1,38
18902,2802,17,1,54
18903,2802,3,1,34
18904,2802,15,1,74
18905,2802,26,1,22
18906,2802,42,1,8
18907,2803,21,1,165
18908,2803,2,1,38
18909,2803,20,1,44
18910,2803,24,1,15
18911,2803,37,1,22
18912,2804,19,1,46
18913,2804,42,1,8
18914,2804,15,2,74
18915,2804,26,1,22
18916,2804,35,2,16
18917,2804,10,2,92
18918,2804,39,1,18
18919,2804,24,1,15
18920,2804,2,1,38
18921,2804,23,1,16
18922,2805,9,1,23
18923,2805,17,1,54
18924,2805,24,1,15
18925,2805,1,1,24
18926,2805,15,1,74
18927,2805,22,1,24
18928,2805,19,1,46
18929,2805,25,1,14
18930,2805,32,1,28
18931,2805,10,1,92
18932,2806,2,1,38
18933,2806,11,1,58
18934,2806,23,2,16
18935,2806,4,1,28
18936,2807,1,1,24
18937,2807,13,1,68
18938,2807,23,2,16
18939,2807,21,1,165
18940,2807,40,1,17
18941,2807,3,1,34
18942,2807,18,1,56
18943,2807,35,1,16
18944,2807,11,1,58
18945,2807,22,1,24
18946,2807,34,1,22
18947,2808,6,1,22
18948,2808,13,1,68
18949,2808,23,2,16
18950,2808,2,1,38
18951,2808,15,1,74
18952,2808,42,2,8
18953,2808,16,1,190
18954,2809,2,1,38
18955,2809,10,1,92
18956,2809,6,1,22
18957,2809,25,1,14
18958,2809,34,1,22
18959,2810,11,1,58
18960,2810,7,1,19
18961,2810,10,1,92
18962,2810,35,1,16
18963,2810,1,1,24
18964,2810,44,1,48
18965,2811,1,1,24
18966,2811,13,2,68
18967,2811,39,1,18
18968,2811,3,1,34
18969,2811,23,1,16
18970,2811,33,1,26
18971,2812,1,3,24
18972,2812,13,1,68
18973,2812,23,2,16
18974,2812,18,1,56
18975,2812,31,1,220
18976,2812,40,1,17
18977,2812,4,1,28
18978,2812,11,1,58
18979,2813,1,2,24
18980,2813,19,1,46
18981,2813,24,1,15
18982,2813,37,1,22
18983,2813,7,1,19
18984,2814,4,1,28
18985,2814,19,1,46
18986,2815,9,1,23
18987,2815,18,1,56
18988,2815,27,1,26
18989,2815,10,1,92
18990,2815,22,1,24
18991,2815,11,1,58
18992,2815,24,1,15
18993,2815,42,1,8
18994,2815,7,1,19
18995,2815,17,1,54
18996,2815,39,1,18
18997,2816,7,1,19
18998,2816,19,1,46
18999,2816,41,1,9
19000,2816,11,1,58
19001,2816,9,1,23
19002,2816,15,1,74
19003,2816,38,1,16
19004,2816,42,2,8
19005,2816,21,1,165
19006,2817,4,1,28
19007,2817,17,1,54
19008,2817,31,1,220
19009,2817,15,1,74
19010,2817,27,1,26
19011,2817,11,1,58
19012,2817,25,1,14
19013,2817,41,2,9
19014,2817,6,1,22
19015,2818,1,1,24
19016,2818,17,1,54
19017,2818,6,1,22
19018,2818,18,1,56
19019,2818,23,1,16
19020,2818,33,1,26
19021,2819,10,1,92
19022,2819,5,1,26
19023,2819,15,1,74
19024,2820,2,1,38
19025,2820,12,1,145
19026,2820,26,1,22
19027,2820,21,1,165
19028,2820,29,1,650
19029,2820,4,1,28
19030,2820,20,1,44
19031,2820,22,2,24
19032,2820,42,1,8
19033,2820,7,1,19
19034,2820,13,2,68
19035,2820,11,1,58
19036,2821,15,3,74
19037,2821,11,1,58
19038,2821,25,1,14
19039,2821,7,1,19
19040,2821,35,1,16
19041,2821,3,1,34
19042,2821,12,1,145
19043,2821,26,1,22
19044,2822,1,1,24
19045,2822,16,1,190
19046,2822,22,1,24
19047,2822,18,1,56
19048,2822,23,2,16
19049,2822,11,1,58
19050,2822,24,1,15
19051,2822,39,1,18
19052,2822,5,1,26
19053,2822,19,1,46
19054,2823,23,2,16
19055,2823,4,1,28
19056,2823,18,1,56
19057,2823,30,1,480
19058,2823,21,1,165
19059,2823,36,1,85
19060,2823,42,1,8
19061,2824,7,1,19
19062,2824,17,1,54
19063,2824,1,1,24
19064,2824,35,1,16
19065,2824,21,1,165
19066,2824,36,1,85
19067,2824,19,1,46
19068,2824,23,1,16
19069,2825,17,1,54
19070,2825,10,2,92
19071,2825,33,1,26
19072,2825,4,1,28
19073,2826,5,1,26
19074,2826,18,1,56
19075,2826,22,1,24
19076,2826,11,2,58
19077,2826,31,1,220
19078,2826,35,1,16
19079,2827,23,1,16
19080,2827,42,1,8
19081,2828,3,1,34
19082,2828,19,1,46
19083,2828,41,1,9
19084,2828,8,1,21
19085,2828,14,2,62
19086,2828,26,1,22
19087,2828,9,1,23
19088,2828,13,1,68
19089,2828,15,1,74
19090,2828,42,1,8
19091,2828,1,1,24
19092,2828,22,1,24
19093,2828,28,1,950
19094,2828,10,1,92
19095,2828,23,1,16
19096,2828,31,1,220
19097,2829,1,1,24
19098,2829,17,1,54
19099,2829,23,1,16
19100,2829,37,1,22
19101,2829,2,1,38
19102,2829,25,1,14
19103,2830,3,1,34
19104,2830,10,1,92
19105,2830,23,1,16
19106,2830,31,1,220
19107,2830,22,1,24
19108,2830,6,1,22
19109,2830,11,1,58
19110,2830,33,1,26
19111,2831,2,1,38
19112,2831,10,1,92
19113,2831,23,1,16
19114,2831,41,1,9
19115,2831,7,1,19
19116,2831,11,1,58
19117,2831,40,1,17
19118,2832,8,1,21
19119,2832,15,1,74
19120,2832,30,1,480
19121,2832,19,1,46
19122,2832,23,1,16
19123,2832,32,1,28
19124,2832,43,1,65
19125,2833,18,1,56
19126,2833,24,1,15
19127,2833,7,1,19
19128,2833,17,1,54
19129,2833,39,1,18
19130,2834,9,2,23
19131,2834,13,1,68
19132,2834,26,1,22
19133,2834,1,1,24
19134,2834,27,1,26
19135,2834,34,1,22
19136,2834,23,1,16
19137,2834,33,1,26
19138,2834,2,1,38
19139,2834,19,1,46
19140,2834,22,1,24
19141,2835,6,2,22
19142,2835,18,1,56
19143,2835,25,1,14
19144,2835,40,1,17
19145,2836,18,1,56
19146,2836,22,1,24
19147,2836,40,1,17
19148,2837,11,1,58
19149,2837,9,1,23
19150,2837,15,1,74
19151,2837,6,1,22
19152,2837,13,1,68
19153,2837,27,1,26
19154,2837,31,1,220
19155,2838,1,1,24
19156,2838,12,1,145
19157,2838,22,1,24
19158,2838,39,1,18
19159,2838,9,1,23
19160,2838,13,1,68
19161,2838,23,1,16
19162,2839,1,1,24
19163,2839,17,1,54
19164,2839,23,1,16
19165,2839,37,1,22
19166,2839,9,1,23
19167,2839,2,1,38
19168,2839,20,1,44
19169,2839,11,1,58
19170,2840,7,1,19
19171,2840,11,1,58
19172,2840,10,1,92
19173,2840,24,1,15
19174,2840,37,1,22
19175,2840,5,1,26
19176,2840,18,1,56
19177,2840,23,1,16
19178,2840,42,1,8
19179,2841,8,1,21
19180,2841,35,1,16
19181,2841,17,1,54
19182,2841,31,1,220
19183,2842,10,1,92
19184,2842,32,1,28
19185,2842,7,1,19
19186,2842,14,1,62
19187,2843,6,1,22
19188,2843,11,1,58
19189,2843,32,1,28
19190,2843,14,1,62
19191,2843,35,1,16
19192,2843,21,1,165
19193,2844,10,1,92
19194,2844,30,1,480
19195,2844,11,1,58
19196,2844,38,1,16
19197,2844,9,1,23
19198,2844,19,1,46
19199,2845,5,1,26
19200,2845,31,1,220
19201,2845,23,1,16
19202,2845,33,1,26
19203,2845,2,1,38
19204,2845,13,1,68
19205,2845,25,1,14
19206,2845,10,1,92
19207,2845,37,1,22
19208,2846,21,1,165
19209,2846,4,1,28
19210,2846,10,1,92
19211,2846,1,1,24
19212,2846,11,1,58
19213,2846,39,1,18
19214,2846,15,1,74
19215,2846,22,1,24
19216,2846,32,1,28
19217,2847,15,1,74
19218,2847,38,1,16
19219,2847,2,1,38
19220,2847,11,1,58
19221,2847,40,1,17
19222,2848,9,1,23
19223,2848,10,1,92
19224,2848,3,1,34
19225,2848,18,1,56
19226,2848,23,1,16
19227,2849,7,1,19
19228,2849,17,1,54
19229,2849,22,2,24
19230,2849,8,1,21
19231,2849,10,1,92
19232,2849,34,1,22
19233,2849,15,2,74
19234,2849,40,1,17
19235,2850,2,1,38
19236,2850,15,1,74
19237,2850,10,1,92
19238,2850,32,1,28
19239,2850,11,1,58
19240,2850,35,1,16
19241,2850,4,1,28
19242,2850,22,1,24
19243,2851,12,2,145
19244,2851,24,1,15
19245,2851,6,1,22
19246,2851,27,1,26
19247,2851,38,1,16
19248,2852,1,2,24
19249,2852,17,2,54
19250,2852,41,1,9
19251,2852,33,1,26
19252,2852,13,1,68
19253,2852,40,1,17
19254,2853,9,1,23
19255,2853,17,1,54
19256,2853,33,1,26
19257,2853,4,1,28
19258,2853,15,1,74
19259,2853,22,1,24
19260,2853,31,1,220
19261,2853,1,1,24
19262,2853,37,1,22
19263,2853,43,1,65
19264,2854,4,1,28
19265,2854,10,2,92
19266,2854,3,1,34
19267,2854,26,1,22
19268,2855,1,1,24
19269,2855,13,1,68
19270,2855,32,1,28
19271,2855,10,1,92
19272,2855,24,1,15
19273,2856,4,1,28
19274,2856,41,2,9
19275,2856,1,1,24
19276,2856,10,1,92
19277,2856,25,1,14
19278,2856,15,1,74
19279,2856,27,1,26
19280,2856,11,1,58
19281,2856,42,1,8
19282,2856,21,1,165
19283,2856,36,1,85
19284,2856,14,1,62
19285,2857,13,2,68
19286,2857,33,2,26
19287,2857,6,1,22
19288,2857,11,1,58
19289,2857,24,2,15
19290,2858,18,1,56
19291,2858,25,1,14
19292,2858,2,1,38
19293,2858,10,1,92
19294,2858,22,1,24
19295,2859,6,1,22
19296,2859,11,1,58
19297,2859,42,1,8
19298,2859,15,1,74
19299,2859,37,1,22
19300,2860,1,1,24
19301,2860,10,1,92
19302,2860,23,2,16
19303,2860,38,1,16
19304,2860,11,1,58
19305,2860,26,1,22
19306,2860,34,1,22
19307,2860,6,1,22
19308,2860,17,1,54
19309,2861,12,1,145
19310,2861,24,1,15
19311,2861,15,1,74
19312,2861,25,1,14
19313,2861,35,1,16
19314,2862,1,1,24
19315,2862,20,1,44
19316,2862,31,1,220
19317,2862,13,1,68
19318,2862,25,1,14
19319,2862,37,1,22
19320,2862,4,1,28
19321,2862,38,1,16
19322,2862,2,1,38
19323,2862,15,2,74
19324,2862,23,1,16
19325,2862,29,1,650
19326,2862,3,1,34
19327,2862,19,1,46
19328,2862,35,1,16
19329,2863,18,1,56
19330,2863,10,1,92
19331,2863,23,1,16
19332,2863,2,1,38
19333,2863,12,1,145
19334,2863,31,1,220
19335,2864,21,1,165
19336,2864,38,1,16
19337,2864,14,1,62
19338,2864,27,1,26
19339,2864,40,1,17
19340,2864,4,1,28
19341,2864,11,2,58
19342,2864,42,1,8
19343,2864,3,1,34
19344,2864,30,1,480
19345,2865,19,1,46
19346,2865,24,1,15
19347,2865,11,1,58
19348,2865,23,1,16
19349,2865,41,1,9
19350,2865,1,1,24
19351,2865,10,1,92
19352,2866,18,1,56
19353,2866,38,1,16
19354,2866,7,1,19
19355,2866,13,1,68
19356,2867,16,1,190
19357,2867,33,1,26
19358,2867,8,1,21
19359,2867,11,1,58
19360,2867,38,1,16
19361,2868,10,1,92
19362,2868,43,1,65
19363,2869,7,1,19
19364,2869,17,1,54
19365,2869,23,1,16
19366,2870,5,1,26
19367,2870,4,2,28
19368,2870,19,1,46
19369,2870,24,3,15
19370,2870,1,1,24
19371,2870,10,1,92
19372,2870,35,1,16
19373,2870,6,2,22
19374,2870,18,1,56
19375,2870,26,1,22
19376,2870,13,1,68
19377,2870,32,1,28
19378,2870,15,1,74
19379,2870,23,1,16
19380,2871,2,1,38
19381,2871,16,1,190
19382,2871,25,1,14
19383,2871,43,1,65
19384,2872,7,1,19
19385,2872,19,1,46
19386,2872,23,2,16
19387,2872,20,1,44
19388,2873,17,1,54
19389,2873,1,1,24
19390,2873,11,1,58
19391,2873,29,1,650
19392,2873,38,1,16
19393,2873,5,1,26
19394,2873,33,1,26
19395,2873,44,1,48
19396,2874,19,1,46
19397,2874,37,1,22
19398,2874,42,1,8
19399,2874,10,1,92
19400,2874,26,1,22
19401,2874,17,1,54
19402,2874,22,1,24
19403,2875,4,1,28
19404,2875,10,1,92
19405,2875,42,1,8
19406,2875,8,1,21
19407,2875,19,2,46
19408,2875,23,1,16
19409,2875,41,1,9
19410,2875,7,1,19
19411,2875,22,1,24
19412,2875,13,1,68
19413,2875,31,1,220
19414,2876,1,1,24
19415,2876,2,1,38
19416,2876,34,1,22
19417,2877,18,1,56
19418,2877,22,1,24
19419,2877,38,1,16
19420,2877,2,1,38
19421,2877,10,1,92
19422,2878,8,1,21
19423,2878,19,1,46
19424,2878,24,1,15
19425,2878,38,1,16
19426,2878,13,1,68
19427,2879,2,1,38
19428,2879,18,1,56
19429,2879,8,2,21
19430,2879,11,1,58
19431,2879,42,2,8
19432,2879,6,1,22
19433,2879,15,1,74
19434,2879,25,1,14
19435,2879,5,1,26
19436,2879,10,1,92
19437,2879,22,1,24
19438,2879,40,1,17
19439,2880,7,2,19
19440,2880,15,2,74
19441,2880,38,2,16
19442,2880,16,1,190
19443,2880,24,1,15
19444,2880,22,1,24
19445,2880,18,1,56
19446,2880,4,1,28
19447,2880,10,1,92
19448,2881,3,1,34
19449,2881,16,1,190
19450,2881,37,1,22
19451,2882,3,2,34
19452,2882,18,1,56
19453,2882,40,1,17
19454,2882,10,1,92
19455,2882,25,1,14
19456,2882,8,1,21
19457,2882,12,1,145
19458,2882,24,1,15
19459,2882,7,1,19
19460,2882,15,1,74
19461,2883,8,2,21
19462,2883,19,1,46
19463,2883,22,1,24
19464,2883,32,1,28
19465,2883,17,1,54
19466,2883,26,1,22
19467,2883,34,1,22
19468,2884,7,1,19
19469,2884,19,1,46
19470,2884,24,1,15
19471,2884,41,1,9
19472,2885,7,1,19
19473,2885,19,1,46
19474,2885,6,1,22
19475,2885,20,2,44
19476,2885,39,1,18
19477,2885,9,1,23
19478,2885,12,1,145
19479,2885,3,1,34
19480,2885,33,1,26
19481,2886,7,2,19
19482,2886,11,1,58
19483,2886,25,1,14
19484,2886,34,1,22
19485,2886,15,1,74
19486,2886,41,1,9
19487,2887,2,1,38
19488,2887,15,1,74
19489,2887,23,2,16
19490,2887,34,1,22
19491,2887,7,1,19
19492,2887,11,1,58
19493,2887,35,1,16
19494,2887,3,1,34
19495,2887,19,1,46
19496,2887,33,1,26
19497,2888,11,1,58
19498,2888,22,2,24
19499,2888,29,1,650
19500,2888,16,1,190
19501,2889,6,1,22
19502,2889,10,2,92
19503,2889,3,1,34
19504,2889,38,1,16
19505,2889,12,1,145
19506,2889,33,1,26
19507,2889,20,1,44
19508,2889,42,2,8
19509,2889,2,1,38
19510,2889,16,1,190
19511,2890,18,1,56
19512,2890,33,1,26
19513,2890,8,1,21
19514,2890,11,1,58
19515,2890,35,1,16
19516,2891,11,1,58
19517,2891,29,1,650
19518,2891,4,1,28
19519,2891,18,1,56
19520,2892,15,2,74
19521,2892,38,1,16
19522,2892,7,1,19
19523,2892,42,1,8
19524,2892,11,1,58
19525,2892,32,1,28
19526,2892,34,1,22
19527,2893,9,1,23
19528,2893,10,2,92
19529,2893,25,1,14
19530,2893,7,1,19
19531,2893,12,1,145
19532,2893,3,1,34
19533,2893,18,1,56
19534,2894,7,1,19
19535,2894,13,1,68
19536,2894,23,1,16
19537,2894,42,1,8
19538,2894,8,1,21
19539,2894,11,1,58
19540,2895,10,2,92
19541,2895,31,1,220
19542,2895,37,1,22
19543,2895,19,1,46
19544,2896,7,1,19
19545,2896,17,1,54
19546,2896,26,1,22
19547,2896,38,1,16
19548,2896,21,1,165
19549,2897,11,2,58
19550,2897,6,1,22
19551,2897,23,1,16
19552,2897,40,1,17
19553,2897,15,1,74
19554,2897,35,1,16
19555,2898,13,1,68
19556,2898,25,1,14
19557,2898,38,1,16
19558,2898,15,1,74
19559,2898,37,1,22
19560,2899,18,1,56
19561,2899,31,1,220
19562,2899,7,1,19
19563,2899,11,1,58
19564,2899,25,1,14
19565,2899,37,1,22
19566,2900,13,1,68
19567,2900,42,1,8
19568,2900,6,1,22
19569,2900,18,1,56
19570,2901,1,1,24
19571,2901,20,1,44
19572,2901,11,1,58
19573,2901,15,1,74
19574,2901,26,1,22
19575,2901,36,1,85
19576,2902,3,1,34
19577,2902,11,1,58
19578,2902,27,1,26
19579,2902,35,1,16
19580,2902,1,1,24
19581,2902,10,1,92
19582,2902,25,1,14
19583,2902,41,1,9
19584,2902,15,1,74
19585,2903,9,1,23
19586,2903,17,1,54
19587,2903,37,1,22
19588,2904,11,1,58
19589,2904,7,1,19
19590,2904,15,1,74
19591,2904,35,1,16
19592,2905,11,1,58
19593,2905,25,1,14
19594,2905,37,1,22
19595,2905,6,1,22
19596,2905,10,1,92
19597,2905,24,1,15
19598,2905,40,1,17
19599,2906,10,1,92
19600,2906,4,1,28
19601,2906,11,1,58
19602,2906,22,1,24
19603,2906,39,2,18
19604,2906,15,1,74
19605,2906,26,1,22
19606,2906,2,1,38
19607,2906,13,1,68
19608,2906,25,1,14
19609,2906,37,1,22
19610,2907,11,3,58
19611,2907,19,1,46
19612,2907,23,1,16
19613,2907,39,1,18
19614,2907,10,2,92
19615,2907,41,1,9
19616,2907,4,1,28
19617,2907,6,1,22
19618,2907,29,1,650
19619,2907,1,1,24
19620,2907,24,1,15
19621,2907,31,1,220
19622,2908,9,1,23
19623,2908,15,1,74
19624,2908,27,1,26
19625,2908,41,1,9
19626,2908,19,1,46
19627,2908,23,1,16
19628,2909,16,1,190
19629,2909,37,1,22
19630,2909,3,1,34
19631,2909,10,1,92
19632,2909,38,1,16
19633,2909,7,1,19
19634,2909,11,1,58
19635,2909,22,1,24
19636,2909,33,1,26
19637,2909,44,1,48
19638,2910,19,1,46
19639,2910,27,1,26
19640,2910,35,1,16
19641,2910,17,1,54
19642,2910,23,1,16
19643,2910,40,1,17
19644,2911,6,1,22
19645,2911,10,1,92
19646,2911,25,1,14
19647,2911,41,1,9
19648,2912,1,1,24
19649,2912,15,1,74
19650,2912,11,1,58
19651,2912,27,1,26
19652,2912,42,1,8
19653,2913,6,1,22
19654,2913,12,1,145
19655,2913,15,1,74
19656,2913,23,1,16
19657,2914,8,1,21
19658,2914,42,1,8
19659,2915,22,2,24
19660,2915,38,1,16
19661,2915,9,1,23
19662,2915,11,1,58
19663,2916,19,1,46
19664,2916,11,1,58
19665,2917,7,2,19
19666,2917,10,3,92
19667,2917,24,1,15
19668,2917,36,1,85
19669,2917,23,2,16
19670,2917,31,1,220
19671,2917,22,1,24
19672,2917,11,1,58
19673,2917,42,1,8
19674,2917,34,1,22
19675,2918,1,1,24
19676,2918,39,1,18
19677,2918,25,1,14
19678,2918,34,1,22
19679,2918,3,1,34
19680,2918,13,1,68
19681,2918,36,1,85
19682,2919,1,1,24
19683,2919,16,1,190
19684,2919,35,1,16
19685,2919,2,1,38
19686,2919,17,1,54
19687,2919,32,1,28
19688,2920,2,1,38
19689,2920,11,1,58
19690,2920,24,1,15
19691,2920,37,1,22
19692,2920,3,1,34
19693,2920,10,1,92
19694,2920,39,1,18
19695,2921,4,2,28
19696,2921,27,1,26
19697,2921,40,1,17
19698,2921,15,1,74
19699,2922,8,1,21
19700,2922,10,1,92
19701,2922,22,1,24
19702,2922,33,1,26
19703,2922,7,1,19
19704,2922,17,1,54
19705,2922,24,2,15
19706,2922,1,2,24
19707,2922,12,1,145
19708,2922,21,1,165
19709,2922,15,2,74
19710,2922,25,1,14
19711,2923,4,1,28
19712,2923,21,1,165
19713,2923,6,1,22
19714,2923,16,1,190
19715,2923,25,1,14
19716,2924,4,1,28
19717,2924,12,1,145
19718,2924,2,1,38
19719,2924,10,1,92
19720,2924,22,1,24
19721,2924,38,1,16
19722,2925,8,1,21
19723,2925,26,1,22
19724,2925,40,1,17
19725,2925,44,1,48
19726,2926,17,1,54
19727,2926,25,1,14
19728,2926,6,1,22
19729,2926,11,1,58
19730,2926,26,2,22
19731,2926,39,1,18
19732,2926,35,1,16
19733,2927,1,1,24
19734,2927,15,1,74
19735,2927,18,1,56
19736,2928,8,1,21
19737,2928,20,1,44
19738,2928,22,1,24
19739,2928,13,1,68
19740,2928,23,1,16
19741,2928,37,1,22
19742,2929,13,1,68
19743,2929,22,1,24
19744,2929,31,1,220
19745,2930,1,1,24
19746,2930,35,1,16
19747,2930,5,1,26
19748,2930,11,1,58
19749,2930,13,1,68
19750,2930,23,1,16
19751,2930,42,1,8
19752,2930,18,1,56
19753,2930,26,1,22
19754,2930,34,1,22
19755,2931,18,1,56
19756,2931,9,1,23
19757,2931,10,1,92
19758,2931,22,1,24
19759,2932,17,1,54
19760,2932,27,1,26
19761,2932,32,1,28
19762,2932,21,1,165
19763,2932,4,1,28
19764,2932,15,1,74
19765,2932,41,1,9
19766,2932,1,1,24
19767,2932,18,1,56
19768,2932,37,1,22
19769,2933,11,1,58
19770,2933,35,1,16
19771,2933,19,1,46
19772,2933,23,1,16
19773,2933,1,1,24
19774,2933,17,1,54
19775,2933,38,1,16
19776,2934,1,1,24
19777,2934,13,1,68
19778,2934,39,1,18
19779,2934,11,1,58
19780,2935,6,1,22
19781,2935,11,1,58
19782,2935,40,1,17
19783,2935,15,1,74
19784,2935,38,1,16
19785,2935,19,1,46
19786,2935,24,1,15
19787,2935,35,1,16
19788,2936,1,1,24
19789,2936,10,1,92
19790,2936,36,1,85
19791,2936,11,1,58
19792,2936,30,1,480
19793,2937,3,1,34
19794,2937,19,1,46
19795,2937,35,1,16
19796,2937,17,1,54
19797,2937,22,1,24
19798,2937,37,1,22
19799,2937,7,2,19
19800,2937,15,2,74
19801,2938,17,1,54
19802,2938,25,1,14
19803,2938,36,1,85
19804,2938,15,1,74
19805,2938,41,1,9
19806,2939,6,2,22
19807,2939,12,1,145
19808,2939,37,1,22
19809,2939,11,3,58
19810,2939,24,1,15
19811,2939,42,2,8
19812,2939,8,1,21
19813,2939,25,2,14
19814,2939,10,1,92
19815,2939,9,1,23
19816,2939,23,1,16
19817,2939,39,2,18
19818,2939,15,1,74
19819,2940,16,1,190
19820,2940,22,1,24
19821,2940,6,1,22
19822,2940,10,1,92
19823,2940,23,1,16
19824,2941,1,2,24
19825,2941,18,1,56
19826,2941,23,1,16
19827,2941,25,1,14
19828,2941,36,1,85
19829,2941,44,1,48
19830,2942,6,1,22
19831,2942,11,1,58
19832,2942,41,1,9
19833,2942,44,1,48
19834,2943,2,1,38
19835,2943,11,1,58
19836,2943,22,1,24
19837,2943,4,1,28
19838,2943,10,1,92
19839,2943,23,1,16
19840,2943,21,1,165
19841,2944,6,1,22
19842,2944,19,1,46
19843,2944,31,1,220
19844,2944,7,1,19
19845,2944,12,1,145
19846,2944,40,1,17
19847,2945,6,1,22
19848,2945,10,1,92
19849,2945,22,1,24
19850,2945,1,1,24
19851,2945,16,1,190
19852,2945,26,1,22
19853,2945,40,1,17
19854,2945,2,1,38
19855,2945,13,1,68
19856,2945,24,1,15
19857,2945,31,1,220
19858,2946,15,1,74
19859,2946,22,1,24
19860,2946,41,1,9
19861,2946,2,1,38
19862,2946,19,1,46
19863,2946,38,1,16
19864,2947,6,1,22
